OrdenID,MaterialID,Cantidad,PrecioUnitario,PrecioTotal
89,46,40,0.73,29.2
89,47,57,0.32,18.24
89,50,40,0.54,21.6
89,54,68,1.09,74.12
89,58,41,0.16,6.56
89,59,37,0.55,20.35
89,60,50,0.62,31.0
89,63,41,0.3,12.3
89,64,40,0.18,7.2
89,66,67,0.53,35.51
89,69,52,0.21,10.92
89,75,35,0.46,16.1
89,76,47,0.33,15.51
89,79,31,0.31,9.61
89,83,25,0.52,13.0
89,85,35,0.4,14.0
89,86,35,0.31,10.85
89,87,31,0.78,24.18
89,91,23,1.13,25.99
89,94,30,0.97,29.1
89,99,45,0.16,7.2
89,101,44,1.13,49.72
89,104,37,0.99,36.63
89,105,34,0.74,25.16
89,107,29,0.82,23.78
89,110,30,0.57,17.1
89,114,35,0.57,19.95
89,115,40,0.44,17.6
89,120,37,0.62,22.94
89,122,74,0.33,24.42
89,128,39,0.58,22.62
89,130,31,0.62,19.22
89,132,49,0.17,8.33
89,138,28,0.7,19.6
89,141,45,0.62,27.9
89,143,44,1.1,48.4
89,144,56,1.01,56.56
89,145,46,1.14,52.44
89,148,38,1.04,39.52
89,149,25,0.27,6.75
89,152,35,1.14,39.9
89,154,34,0.4,13.6
90,1,41,0.85,34.85
90,3,30,0.26,7.8
90,4,58,0.55,31.9
90,5,48,0.24,11.52
90,6,26,0.46,11.96
90,12,32,0.98,31.36
90,20,27,0.8,21.6
90,23,35,0.6,21.0
90,24,43,0.15,6.45
90,25,27,0.28,7.56
90,27,30,0.92,27.6
90,28,36,0.43,15.48
90,30,59,0.44,25.96
90,35,59,1.08,63.72
90,39,40,0.89,35.6
90,43,35,0.24,8.4
90,49,62,0.39,24.18
90,53,38,0.47,17.86
90,56,33,0.86,28.38
90,61,36,0.52,18.72
90,62,35,0.37,12.95
90,68,40,0.37,14.8
90,70,47,0.17,7.99
90,73,42,0.33,13.86
90,74,27,0.48,12.96
90,84,35,1.07,37.45
90,92,45,0.18,8.1
90,93,65,0.34,22.1
90,95,62,0.6,37.2
90,97,56,0.46,25.76
90,99,35,0.16,5.6
90,103,45,1.1,49.5
90,108,25,0.72,18.0
90,109,32,1.12,35.84
90,117,32,0.5,16.0
90,118,34,0.33,11.22
90,119,37,1.1,40.7
90,121,48,0.75,36.0
90,123,27,0.45,12.15
90,125,42,0.61,25.62
90,126,27,0.29,7.83
90,127,44,1.04,45.76
90,129,40,1.13,45.2
90,131,35,0.21,7.35
90,133,39,0.2,7.8
90,136,31,0.57,17.67
90,137,47,1.01,47.47
90,139,43,0.92,39.56
90,140,48,0.42,20.16
90,142,23,1.08,24.84
90,147,25,0.99,24.75
90,149,21,0.27,5.67
90,151,46,0.76,34.96
90,153,41,0.82,33.62
91,7,40,0.51,20.4
91,10,43,0.71,30.53
91,11,40,0.64,25.6
91,12,27,0.98,26.46
91,13,44,0.72,31.68
91,14,39,1.02,39.78
91,16,36,1.08,38.88
91,19,42,0.34,14.28
91,26,53,0.65,34.45
91,29,35,0.41,14.35
91,33,39,0.42,16.38
91,34,35,0.39,13.65
91,36,45,1.07,48.15
91,42,32,0.17,5.44
91,44,33,0.16,5.28
91,49,38,0.39,14.82
91,50,37,0.54,19.98
91,52,41,0.82,33.62
91,54,46,1.09,50.14
91,59,35,0.55,19.25
91,64,51,0.18,9.18
91,67,24,1.03,24.72
91,69,38,0.21,7.98
91,71,43,0.9,38.7
91,77,38,0.73,27.74
91,78,61,1.03,62.83
91,79,28,0.31,8.68
91,80,64,0.72,46.08
91,82,29,0.41,11.89
91,83,31,0.52,16.12
91,85,50,0.4,20.0
91,87,38,0.78,29.64
91,88,45,0.24,10.8
91,89,44,0.32,14.08
91,90,34,1.09,37.06
91,91,33,1.13,37.29
91,93,36,0.34,12.24
91,96,39,0.47,18.33
91,100,25,0.86,21.5
91,101,30,1.13,33.9
91,106,66,0.93,61.38
91,107,44,0.82,36.08
91,110,38,0.57,21.66
91,112,47,0.84,39.48
91,113,44,0.91,40.04
91,116,32,0.3,9.6
91,124,39,0.26,10.14
91,130,29,0.62,17.98
91,132,38,0.17,6.46
91,135,36,0.29,10.44
91,138,44,0.7,30.8
91,141,43,0.62,26.66
91,145,38,1.14,43.32
91,152,33,1.14,37.62
91,153,43,0.82,35.26
91,154,28,0.4,11.2
92,2,24,0.53,12.72
92,3,31,0.26,8.06
92,5,42,0.24,10.08
92,6,38,0.46,17.48
92,9,34,0.44,14.96
92,17,43,1.04,44.72
92,20,41,0.8,32.8
92,23,40,0.6,24.0
92,28,45,0.43,19.35
92,30,25,0.44,11.0
92,32,53,0.64,33.92
92,33,26,0.42,10.92
92,35,59,1.08,63.72
92,38,34,0.96,32.64
92,40,26,0.78,20.28
92,44,23,0.16,3.68
92,46,39,0.73,28.47
92,47,25,0.32,8.0
92,48,38,0.24,9.12
92,56,43,0.86,36.98
92,57,51,0.42,21.42
92,60,32,0.62,19.84
92,63,42,0.3,12.6
92,64,33,0.18,5.94
92,66,46,0.53,24.38
92,69,30,0.21,6.3
92,70,33,0.17,5.61
92,75,29,0.46,13.34
92,76,54,0.33,17.82
92,94,30,0.97,29.1
92,95,33,0.6,19.8
92,97,36,0.46,16.56
92,103,48,1.1,52.8
92,108,54,0.72,38.88
92,114,25,0.57,14.25
92,115,37,0.44,16.28
92,117,31,0.5,15.5
92,120,51,0.62,31.62
92,122,53,0.33,17.49
92,123,25,0.45,11.25
92,128,56,0.58,32.48
92,133,46,0.2,9.2
92,139,48,0.92,44.16
92,140,39,0.42,16.38
92,142,56,1.08,60.48
92,144,29,1.01,29.29
92,146,41,0.95,38.95
92,148,35,1.04,36.4
93,1,32,0.85,27.2
93,4,27,0.55,14.85
93,7,43,0.51,21.93
93,12,51,0.98,49.98
93,15,36,1.13,40.68
93,20,30,0.8,24.0
93,24,58,0.15,8.7
93,27,28,0.92,25.76
93,32,34,0.64,21.76
93,35,39,1.08,42.12
93,39,35,0.89,31.15
93,41,45,0.86,38.7
93,42,37,0.17,6.29
93,44,33,0.16,5.28
93,45,38,0.79,30.02
93,51,28,0.98,27.44
93,53,40,0.47,18.8
93,54,30,1.09,32.7
93,62,27,0.37,9.99
93,63,63,0.3,18.9
93,65,43,0.4,17.2
93,68,57,0.37,21.09
93,69,43,0.21,9.03
93,71,34,0.9,30.6
93,73,41,0.33,13.53
93,74,43,0.48,20.64
93,80,44,0.72,31.68
93,81,32,0.43,13.76
93,84,37,1.07,39.59
93,85,30,0.4,12.0
93,86,48,0.31,14.88
93,87,43,0.78,33.54
93,91,42,1.13,47.46
93,92,46,0.18,8.28
93,93,61,0.34,20.74
93,99,46,0.16,7.36
93,101,26,1.13,29.38
93,102,40,0.39,15.6
93,104,52,0.99,51.48
93,105,32,0.74,23.68
93,107,37,0.82,30.34
93,110,37,0.57,21.09
93,111,42,0.21,8.82
93,114,32,0.57,18.24
93,116,35,0.3,10.5
93,118,31,0.33,10.23
93,119,33,1.1,36.3
93,130,37,0.62,22.94
93,132,47,0.17,7.99
93,134,45,0.95,42.75
93,136,32,0.57,18.24
93,138,37,0.7,25.9
93,141,39,0.62,24.18
93,143,35,1.1,38.5
93,149,44,0.27,11.88
93,150,31,0.6,18.6
93,152,36,1.14,41.04
93,153,36,0.82,29.52
93,154,39,0.4,15.6
94,5,28,0.24,6.72
94,8,41,0.53,21.73
94,9,54,0.44,23.76
94,10,31,0.71,22.01
94,13,42,0.72,30.24
94,16,33,1.08,35.64
94,19,62,0.34,21.08
94,20,38,0.8,30.4
94,21,53,1.14,60.42
94,22,43,0.52,22.36
94,28,44,0.43,18.92
94,29,42,0.41,17.22
94,30,34,0.44,14.96
94,33,27,0.42,11.34
94,34,49,0.39,19.11
94,36,31,1.07,33.17
94,46,32,0.73,23.36
94,47,37,0.32,11.84
94,50,44,0.54,23.76
94,52,37,0.82,30.34
94,58,36,0.16,5.76
94,59,47,0.55,25.85
94,61,36,0.52,18.72
94,64,54,0.18,9.72
94,68,35,0.37,12.95
94,69,45,0.21,9.45
94,70,51,0.17,8.67
94,72,32,0.93,29.76
94,76,36,0.33,11.88
94,77,37,0.73,27.01
94,78,45,1.03,46.35
94,79,34,0.31,10.54
94,82,37,0.41,15.17
94,83,42,0.52,21.84
94,90,52,1.09,56.68
94,94,27,0.97,26.19
94,95,63,0.6,37.8
94,96,46,0.47,21.62
94,97,45,0.46,20.7
94,106,32,0.93,29.76
94,112,26,0.84,21.84
94,117,44,0.5,22.0
94,121,41,0.75,30.75
94,122,29,0.33,9.57
94,125,37,0.61,22.57
94,128,37,0.58,21.46
94,137,26,1.01,26.26
94,139,32,0.92,29.44
94,142,39,1.08,42.12
94,145,26,1.14,29.64
94,147,46,0.99,45.54
94,148,46,1.04,47.84
94,151,23,0.76,17.48
94,152,30,1.14,34.2
94,153,33,0.82,27.06
95,1,44,0.85,37.4
95,3,44,0.26,11.44
95,4,35,0.55,19.25
95,6,26,0.46,11.96
95,11,61,0.64,39.04
95,12,79,0.98,77.42
95,20,42,0.8,33.6
95,23,49,0.6,29.4
95,25,65,0.28,18.2
95,26,35,0.65,22.75
95,31,27,0.59,15.93
95,32,58,0.64,37.12
95,33,31,0.42,13.02
95,35,55,1.08,59.4
95,39,26,0.89,23.14
95,44,44,0.16,7.04
95,45,42,0.79,33.18
95,46,30,0.73,21.9
95,47,29,0.32,9.28
95,49,45,0.39,17.55
95,54,46,1.09,50.14
95,56,44,0.86,37.84
95,57,43,0.42,18.06
95,59,32,0.55,17.6
95,60,35,0.62,21.7
95,62,40,0.37,14.8
95,63,50,0.3,15.0
95,66,49,0.53,25.97
95,67,39,1.03,40.17
95,68,36,0.37,13.32
95,71,48,0.9,43.2
95,73,40,0.33,13.2
95,75,40,0.46,18.4
95,85,44,0.4,17.6
95,86,31,0.31,9.61
95,89,32,0.32,10.24
95,91,42,1.13,47.46
95,93,61,0.34,20.74
95,98,35,0.21,7.35
95,99,61,0.16,9.76
95,100,47,0.86,40.42
95,101,49,1.13,55.37
95,103,51,1.1,56.1
95,107,46,0.82,37.72
95,109,24,1.12,26.88
95,113,47,0.91,42.77
95,115,42,0.44,18.48
95,120,37,0.62,22.94
95,122,36,0.33,11.88
95,123,42,0.45,18.9
95,127,47,1.04,48.88
95,129,45,1.13,50.85
95,130,69,0.62,42.78
95,131,22,0.21,4.62
95,132,31,0.17,5.27
95,135,29,0.29,8.41
95,144,37,1.01,37.37
95,154,33,0.4,13.2
96,2,44,0.53,23.32
96,3,27,0.26,7.02
96,5,32,0.24,7.68
96,6,38,0.46,17.48
96,10,23,0.71,16.33
96,13,36,0.72,25.92
96,17,48,1.04,49.92
96,24,38,0.15,5.7
96,27,27,0.92,24.84
96,29,42,0.41,17.22
96,35,31,1.08,33.48
96,36,34,1.07,36.38
96,37,28,0.8,22.4
96,38,40,0.96,38.4
96,43,47,0.24,11.28
96,53,42,0.47,19.74
96,55,41,0.73,29.93
96,63,43,0.3,12.9
96,65,41,0.4,16.4
96,66,50,0.53,26.5
96,69,59,0.21,12.39
96,74,42,0.48,20.16
96,76,25,0.33,8.25
96,78,33,1.03,33.99
96,79,37,0.31,11.47
96,80,42,0.72,30.24
96,83,29,0.52,15.08
96,87,44,0.78,34.32
96,88,37,0.24,8.88
96,92,35,0.18,6.3
96,94,25,0.97,24.25
96,102,44,0.39,17.16
96,104,63,0.99,62.37
96,105,42,0.74,31.08
96,108,47,0.72,33.84
96,110,55,0.57,31.35
96,114,50,0.57,28.5
96,116,31,0.3,9.3
96,117,56,0.5,28.0
96,118,22,0.33,7.26
96,133,37,0.2,7.4
96,136,27,0.57,15.39
96,138,42,0.7,29.4
96,139,37,0.92,34.04
96,140,35,0.42,14.7
96,142,36,1.08,38.88
96,143,41,1.1,45.1
96,145,49,1.14,55.86
96,148,47,1.04,48.88
96,149,39,0.27,10.53
96,151,48,0.76,36.48
96,152,44,1.14,50.16
96,153,64,0.82,52.48
97,3,47,0.26,12.22
97,9,52,0.44,22.88
97,15,25,1.13,28.25
97,16,62,1.08,66.96
97,20,35,0.8,28.0
97,25,43,0.28,12.04
97,26,38,0.65,24.7
97,28,48,0.43,20.64
97,31,29,0.59,17.11
97,32,50,0.64,32.0
97,33,49,0.42,20.58
97,34,30,0.39,11.7
97,39,35,0.89,31.15
97,40,35,0.78,27.3
97,41,35,0.86,30.1
97,44,49,0.16,7.84
97,46,48,0.73,35.04
97,47,40,0.32,12.8
97,48,52,0.24,12.48
97,49,36,0.39,14.04
97,50,55,0.54,29.7
97,54,59,1.09,64.31
97,58,26,0.16,4.16
97,60,45,0.62,27.9
97,61,42,0.52,21.84
97,68,38,0.37,14.06
97,76,41,0.33,13.53
97,81,33,0.43,14.19
97,84,36,1.07,38.52
97,93,61,0.34,20.74
97,95,31,0.6,18.6
97,97,36,0.46,16.56
97,101,75,1.13,84.75
97,103,27,1.1,29.7
97,106,34,0.93,31.62
97,107,51,0.82,41.82
97,111,48,0.21,10.08
97,112,44,0.84,36.96
97,118,29,0.33,9.57
97,119,45,1.1,49.5
97,120,46,0.62,28.52
97,124,36,0.26,9.36
97,128,48,0.58,27.84
97,134,26,0.95,24.7
97,135,50,0.29,14.5
97,137,40,1.01,40.4
97,141,61,0.62,37.82
97,144,40,1.01,40.4
97,150,45,0.6,27.0
98,4,38,0.55,20.9
98,5,50,0.24,12.0
98,10,34,0.71,24.14
98,11,39,0.64,24.96
98,12,36,0.98,35.28
98,19,38,0.34,12.92
98,23,39,0.6,23.4
98,28,52,0.43,22.36
98,29,37,0.41,15.17
98,35,42,1.08,45.36
98,36,30,1.07,32.1
98,57,36,0.42,15.12
98,59,38,0.55,20.9
98,64,53,0.18,9.54
98,67,30,1.03,30.9
98,69,53,0.21,11.13
98,70,31,0.17,5.27
98,71,41,0.9,36.9
98,73,35,0.33,11.55
98,74,49,0.48,23.52
98,75,45,0.46,20.7
98,77,41,0.73,29.93
98,78,26,1.03,26.78
98,83,41,0.52,21.32
98,85,27,0.4,10.8
98,86,25,0.31,7.75
98,87,44,0.78,34.32
98,90,46,1.09,50.14
98,91,47,1.13,53.11
98,92,56,0.18,10.08
98,94,27,0.97,26.19
98,96,39,0.47,18.33
98,103,39,1.1,42.9
98,109,41,1.12,45.92
98,110,26,0.57,14.82
98,113,42,0.91,38.22
98,115,46,0.44,20.24
98,116,49,0.3,14.7
98,117,36,0.5,18.0
98,122,46,0.33,15.18
98,123,33,0.45,14.85
98,125,48,0.61,29.28
98,127,50,1.04,52.0
98,133,53,0.2,10.6
98,139,50,0.92,46.0
98,140,47,0.42,19.74
98,142,35,1.08,37.8
98,143,29,1.1,31.9
98,145,29,1.14,33.06
98,146,31,0.95,29.45
98,152,38,1.14,43.32
98,153,49,0.82,40.18
98,154,53,0.4,21.2
99,3,37,0.26,9.62
99,13,34,0.72,24.48
99,14,46,1.02,46.92
99,20,68,0.8,54.4
99,24,47,0.15,7.05
99,26,50,0.65,32.5
99,27,47,0.92,43.24
99,32,56,0.64,35.84
99,33,41,0.42,17.22
99,34,44,0.39,17.16
99,38,41,0.96,39.36
99,42,28,0.17,4.76
99,44,50,0.16,8.0
99,45,41,0.79,32.39
99,46,29,0.73,21.17
99,50,48,0.54,25.92
99,51,27,0.98,26.46
99,52,45,0.82,36.9
99,56,59,0.86,50.74
99,58,37,0.16,5.92
99,60,33,0.62,20.46
99,63,64,0.3,19.2
99,65,29,0.4,11.6
99,66,47,0.53,24.91
99,68,43,0.37,15.91
99,76,32,0.33,10.56
99,79,42,0.31,13.02
99,93,44,0.34,14.96
99,94,31,0.97,30.07
99,95,43,0.6,25.8
99,97,54,0.46,24.84
99,99,36,0.16,5.76
99,101,47,1.13,53.11
99,105,57,0.74,42.18
99,106,34,0.93,31.62
99,107,42,0.82,34.44
99,108,40,0.72,28.8
99,114,34,0.57,19.38
99,118,26,0.33,8.58
99,121,32,0.75,24.0
99,128,54,0.58,31.32
99,129,28,1.13,31.64
99,130,50,0.62,31.0
99,131,40,0.21,8.4
99,132,45,0.17,7.65
99,136,41,0.57,23.37
99,147,45,0.99,44.55
99,148,33,1.04,34.32
99,149,31,0.27,8.37
100,1,35,0.85,29.75
100,2,41,0.53,21.73
100,4,49,0.55,26.95
100,6,66,0.46,30.36
100,7,56,0.51,28.56
100,8,40,0.53,21.2
100,9,46,0.44,20.24
100,10,39,0.71,27.69
100,16,66,1.08,71.28
100,17,40,1.04,41.6
100,21,37,1.14,42.18
100,23,45,0.6,27.0
100,29,35,0.41,14.35
100,30,59,0.44,25.96
100,31,46,0.59,27.14
100,36,32,1.07,34.24
100,41,40,0.86,34.4
100,47,45,0.32,14.4
100,49,57,0.39,22.23
100,50,38,0.54,20.52
100,53,50,0.47,23.5
100,54,47,1.09,51.23
100,59,47,0.55,25.85
100,64,42,0.18,7.56
100,69,58,0.21,12.18
100,70,38,0.17,6.46
100,71,46,0.9,41.4
100,73,36,0.33,11.88
100,78,25,1.03,25.75
100,80,30,0.72,21.6
100,81,40,0.43,17.2
100,83,24,0.52,12.48
100,84,30,1.07,32.1
100,85,36,0.4,14.4
100,87,45,0.78,35.1
100,89,34,0.32,10.88
100,91,37,1.13,41.81
100,93,44,0.34,14.96
100,96,29,0.47,13.63
100,102,34,0.39,13.26
100,103,34,1.1,37.4
100,104,58,0.99,57.42
100,111,24,0.21,5.04
100,117,49,0.5,24.5
100,119,49,1.1,53.9
100,120,34,0.62,21.08
100,122,39,0.33,12.87
100,123,36,0.45,16.2
100,124,53,0.26,13.78
100,138,53,0.7,37.1
100,141,34,0.62,21.08
100,142,58,1.08,62.64
100,143,58,1.1,63.8
100,144,35,1.01,35.35
100,145,47,1.14,53.58
100,153,47,0.82,38.54
101,3,22,0.26,5.72
101,5,48,0.24,11.52
101,11,36,0.64,23.04
101,12,43,0.98,42.14
101,13,33,0.72,23.76
101,15,38,1.13,42.94
101,20,40,0.8,32.0
101,25,67,0.28,18.76
101,26,40,0.65,26.0
101,28,36,0.43,15.48
101,35,53,1.08,57.24
101,39,41,0.89,36.49
101,40,34,0.78,26.52
101,44,43,0.16,6.88
101,45,38,0.79,30.02
101,48,30,0.24,7.2
101,55,24,0.73,17.52
101,57,44,0.42,18.48
101,62,37,0.37,13.69
101,63,40,0.3,12.0
101,65,35,0.4,14.0
101,66,36,0.53,19.08
101,67,33,1.03,33.99
101,68,39,0.37,14.43
101,72,42,0.93,39.06
101,74,33,0.48,15.84
101,76,42,0.33,13.86
101,86,59,0.31,18.29
101,88,30,0.24,7.2
101,92,22,0.18,3.96
101,93,44,0.34,14.96
101,94,33,0.97,32.01
101,95,28,0.6,16.8
101,97,30,0.46,13.8
101,98,43,0.21,9.03
101,99,48,0.16,7.68
101,101,35,1.13,39.55
101,108,41,0.72,29.52
101,110,52,0.57,29.64
101,112,39,0.84,32.76
101,115,22,0.44,9.68
101,116,23,0.3,6.9
101,118,39,0.33,12.87
101,125,26,0.61,15.86
101,126,42,0.29,12.18
101,128,49,0.58,28.42
101,134,49,0.95,46.55
101,135,34,0.29,9.86
101,140,27,0.42,11.34
101,147,35,0.99,34.65
101,148,49,1.04,50.96
101,149,51,0.27,13.77
101,150,38,0.6,22.8
101,152,50,1.14,57.0
102,9,50,0.44,22.0
102,10,41,0.71,29.11
102,16,38,1.08,41.04
102,20,22,0.8,17.6
102,23,35,0.6,21.0
102,24,48,0.15,7.2
102,29,23,0.41,9.43
102,32,45,0.64,28.8
102,33,39,0.42,16.38
102,35,50,1.08,54.0
102,42,28,0.17,4.76
102,43,35,0.24,8.4
102,44,48,0.16,7.68
102,46,52,0.73,37.96
102,49,37,0.39,14.43
102,50,56,0.54,30.24
102,53,32,0.47,15.04
102,58,39,0.16,6.24
102,60,47,0.62,29.14
102,61,39,0.52,20.28
102,64,39,0.18,7.02
102,69,47,0.21,9.87
102,70,56,0.17,9.52
102,78,60,1.03,61.8
102,79,46,0.31,14.26
102,80,46,0.72,33.12
102,82,29,0.41,11.89
102,83,27,0.52,14.04
102,85,50,0.4,20.0
102,100,45,0.86,38.7
102,103,45,1.1,49.5
102,106,49,0.93,45.57
102,107,40,0.82,32.8
102,113,39,0.91,35.49
102,114,54,0.57,30.78
102,115,28,0.44,12.32
102,120,48,0.62,29.76
102,123,41,0.45,18.45
102,127,42,1.04,43.68
102,129,55,1.13,62.15
102,131,31,0.21,6.51
102,132,26,0.17,4.42
102,141,42,0.62,26.04
102,142,33,1.08,35.64
102,144,39,1.01,39.39
102,145,39,1.14,44.46
102,153,37,0.82,30.34
102,154,40,0.4,16.0
103,4,54,0.55,29.7
103,5,63,0.24,15.12
103,6,27,0.46,12.42
103,11,34,0.64,21.76
103,12,39,0.98,38.22
103,16,25,1.08,27.0
103,17,23,1.04,23.92
103,20,21,0.8,16.8
103,26,34,0.65,22.1
103,27,31,0.92,28.52
103,28,46,0.43,19.78
103,34,36,0.39,14.04
103,36,53,1.07,56.71
103,47,57,0.32,18.24
103,52,42,0.82,34.44
103,54,34,1.09,37.06
103,56,34,0.86,29.24
103,59,44,0.55,24.2
103,63,31,0.3,9.3
103,65,41,0.4,16.4
103,66,29,0.53,15.37
103,68,34,0.37,12.58
103,69,59,0.21,12.39
103,71,42,0.9,37.8
103,73,51,0.33,16.83
103,75,50,0.46,23.0
103,76,54,0.33,17.82
103,84,42,1.07,44.94
103,86,36,0.31,11.16
103,87,49,0.78,38.22
103,90,27,1.09,29.43
103,91,39,1.13,44.07
103,92,35,0.18,6.3
103,93,66,0.34,22.44
103,94,46,0.97,44.62
103,95,44,0.6,26.4
103,97,28,0.46,12.88
103,99,31,0.16,4.96
103,101,25,1.13,28.25
103,104,24,0.99,23.76
103,105,44,0.74,32.56
103,108,43,0.72,30.96
103,109,33,1.12,36.96
103,116,25,0.3,7.5
103,117,45,0.5,22.5
103,119,30,1.1,33.0
103,124,35,0.26,9.1
103,125,39,0.61,23.79
103,130,32,0.62,19.84
103,133,52,0.2,10.4
103,136,46,0.57,26.22
103,138,45,0.7,31.5
103,140,37,0.42,15.54
103,141,49,0.62,30.38
103,142,34,1.08,36.72
103,143,43,1.1,47.3
103,146,25,0.95,23.75
103,147,30,0.99,29.7
103,149,53,0.27,14.31
103,151,34,0.76,25.84
104,3,42,0.26,10.92
104,8,47,0.53,24.91
104,9,28,0.44,12.32
104,13,27,0.72,19.44
104,22,33,0.52,17.16
104,23,30,0.6,18.0
104,24,39,0.15,5.85
104,29,41,0.41,16.81
104,31,40,0.59,23.6
104,32,57,0.64,36.48
104,33,44,0.42,18.48
104,35,32,1.08,34.56
104,44,41,0.16,6.56
104,45,40,0.79,31.6
104,49,26,0.39,10.14
104,50,22,0.54,11.88
104,51,37,0.98,36.26
104,53,41,0.47,19.27
104,57,32,0.42,13.44
104,62,28,0.37,10.36
104,63,26,0.3,7.8
104,64,40,0.18,7.2
104,66,27,0.53,14.31
104,67,45,1.03,46.35
104,69,37,0.21,7.77
104,70,30,0.17,5.1
104,74,36,0.48,17.28
104,77,35,0.73,25.55
104,78,58,1.03,59.74
104,94,27,0.97,26.19
104,96,42,0.47,19.74
104,99,27,0.16,4.32
104,101,26,1.13,29.38
104,102,30,0.39,11.7
104,103,39,1.1,42.9
104,110,39,0.57,22.23
104,112,32,0.84,26.88
104,118,36,0.33,11.88
104,120,35,0.62,21.7
104,121,35,0.75,26.25
104,122,66,0.33,21.78
104,123,49,0.45,22.05
104,127,55,1.04,57.2
104,128,61,0.58,35.38
104,137,22,1.01,22.22
104,139,45,0.92,41.4
104,141,27,0.62,16.74
104,143,37,1.1,40.7
104,145,44,1.14,50.16
104,148,37,1.04,38.48
104,152,47,1.14,53.58
104,153,50,0.82,41.0
105,1,33,0.85,28.05
105,2,33,0.53,17.49
105,5,46,0.24,11.04
105,6,45,0.46,20.7
105,7,36,0.51,18.36
105,10,53,0.71,37.63
105,12,60,0.98,58.8
105,16,31,1.08,33.48
105,17,36,1.04,37.44
105,19,39,0.34,13.26
105,20,43,0.8,34.4
105,23,26,0.6,15.6
105,25,27,0.28,7.56
105,26,29,0.65,18.85
105,27,33,0.92,30.36
105,28,41,0.43,17.63
105,35,47,1.08,50.76
105,38,34,0.96,32.64
105,40,44,0.78,34.32
105,41,39,0.86,33.54
105,46,42,0.73,30.66
105,48,28,0.24,6.72
105,50,29,0.54,15.66
105,54,42,1.09,45.78
105,60,54,0.62,33.48
105,66,35,0.53,18.55
105,68,50,0.37,18.5
105,69,49,0.21,10.29
105,71,41,0.9,36.9
105,73,44,0.33,14.52
105,76,40,0.33,13.2
105,79,43,0.31,13.33
105,80,53,0.72,38.16
105,81,43,0.43,18.49
105,83,59,0.52,30.68
105,85,39,0.4,15.6
105,87,46,0.78,35.88
105,91,39,1.13,44.07
105,92,50,0.18,9.0
105,93,41,0.34,13.94
105,95,23,0.6,13.8
105,97,45,0.46,20.7
105,99,40,0.16,6.4
105,101,22,1.13,24.86
105,104,33,0.99,32.67
105,106,31,0.93,28.83
105,107,40,0.82,32.8
105,109,30,1.12,33.6
105,113,26,0.91,23.66
105,114,33,0.57,18.81
105,115,57,0.44,25.08
105,116,44,0.3,13.2
105,117,38,0.5,19.0
105,125,30,0.61,18.3
105,131,34,0.21,7.14
105,132,53,0.17,9.01
105,133,30,0.2,6.0
105,134,35,0.95,33.25
105,135,34,0.29,9.86
105,140,48,0.42,20.16
105,141,29,0.62,17.98
105,142,45,1.08,48.6
105,144,48,1.01,48.48
105,149,42,0.27,11.34
105,154,30,0.4,12.0
106,3,48,0.26,12.48
106,4,49,0.55,26.95
106,9,38,0.44,16.72
106,11,41,0.64,26.24
106,13,39,0.72,28.08
106,15,40,1.13,45.2
106,16,28,1.08,30.24
106,26,41,0.65,26.65
106,31,41,0.59,24.19
106,32,57,0.64,36.48
106,33,44,0.42,18.48
106,34,43,0.39,16.77
106,36,35,1.07,37.45
106,39,30,0.89,26.7
106,42,46,0.17,7.82
106,44,40,0.16,6.4
106,45,22,0.79,17.38
106,47,47,0.32,15.04
106,49,40,0.39,15.6
106,50,45,0.54,24.3
106,55,41,0.73,29.93
106,59,27,0.55,14.85
106,62,41,0.37,15.17
106,63,61,0.3,18.3
106,64,38,0.18,6.84
106,65,32,0.4,12.8
106,69,43,0.21,9.03
106,70,42,0.17,7.14
106,78,22,1.03,22.66
106,84,37,1.07,39.59
106,85,44,0.4,17.6
106,86,42,0.31,13.02
106,87,35,0.78,27.3
106,89,34,0.32,10.88
106,93,42,0.34,14.28
106,94,48,0.97,46.56
106,95,52,0.6,31.2
106,101,33,1.13,37.29
106,102,36,0.39,14.04
106,107,43,0.82,35.26
106,108,49,0.72,35.28
106,110,41,0.57,23.37
106,111,31,0.21,6.51
106,117,27,0.5,13.5
106,119,43,1.1,47.3
106,120,61,0.62,37.82
106,121,35,0.75,26.25
106,122,30,0.33,9.9
106,123,41,0.45,18.45
106,129,29,1.13,32.77
106,137,31,1.01,31.31
106,138,73,0.7,51.1
106,142,40,1.08,43.2
106,145,28,1.14,31.92
106,146,36,0.95,34.2
106,147,43,0.99,42.57
106,148,36,1.04,37.44
106,152,45,1.14,51.3
107,1,57,0.85,48.45
107,5,54,0.24,12.96
107,12,43,0.98,42.14
107,19,43,0.34,14.62
107,20,63,0.8,50.4
107,23,45,0.6,27.0
107,24,42,0.15,6.3
107,27,23,0.92,21.16
107,28,43,0.43,18.49
107,30,30,0.44,13.2
107,32,43,0.64,27.52
107,35,29,1.08,31.32
107,43,32,0.24,7.68
107,53,28,0.47,13.16
107,56,41,0.86,35.26
107,57,47,0.42,19.74
107,58,56,0.16,8.96
107,60,38,0.62,23.56
107,61,31,0.52,16.12
107,66,39,0.53,20.67
107,73,54,0.33,17.82
107,75,31,0.46,14.26
107,79,44,0.31,13.64
107,80,37,0.72,26.64
107,82,33,0.41,13.53
107,83,33,0.52,17.16
107,90,45,1.09,49.05
107,97,31,0.46,14.26
