ClienteID,ProductoID,CostoProducto,FechaCompra
318,85,74.65,2013-06-08
318,81,56.59,2013-06-08
258,121,504.51,2013-06-08
258,88,149.97,2013-06-08
149,72,81.78,2013-06-08
149,5,59.25,2013-06-08
32,85,74.65,2013-06-08
32,13,82.26,2013-06-08
372,82,64.2,2013-06-09
372,91,102.99,2013-06-09
372,46,340.41,2013-06-09
388,11,87.64,2013-06-09
51,120,367.89,2013-06-09
309,44,250.87,2013-06-09
362,78,69.74,2013-06-09
362,21,103.36,2013-06-09
254,6,68.92,2013-06-10
362,120,367.89,2013-06-10
362,118,416.38,2013-06-10
361,93,112.51,2013-06-10
361,68,94.63,2013-06-10
361,47,313.88,2013-06-10
234,104,59.57,2013-06-10
234,79,69.98,2013-06-10
234,20,101.28,2013-06-10
165,65,88.32,2013-06-11
165,93,112.51,2013-06-11
176,24,112.71,2013-06-11
413,84,85.24,2013-06-11
413,40,262.36,2013-06-11
30,17,112.57,2013-06-11
30,24,112.71,2013-06-11
139,67,94.01,2013-06-11
139,82,64.2,2013-06-11
139,57,94.79,2013-06-11
44,81,56.59,2013-06-12
44,13,82.26,2013-06-12
10,115,411.89,2013-06-12
244,119,377.23,2013-06-12
68,50,84.34,2013-06-12
68,112,49.12,2013-06-12
323,48,327.01,2013-06-12
405,42,293.03,2013-06-12
405,109,67.88,2013-06-12
373,88,149.97,2013-06-13
373,99,114.49,2013-06-13
366,78,69.74,2013-06-13
304,76,63.72,2013-06-13
304,6,68.92,2013-06-13
304,119,377.23,2013-06-13
385,66,111.7,2013-06-13
404,50,84.34,2013-06-13
301,111,46.68,2013-06-13
301,27,198.84,2013-06-13
209,46,340.41,2013-06-14
197,11,87.64,2013-06-14
197,48,327.01,2013-06-14
358,50,84.34,2013-06-14
358,86,70.89,2013-06-14
375,75,92.9,2013-06-14
375,9,88.23,2013-06-14
411,96,90.32,2013-06-15
435,111,46.68,2013-06-15
435,6,68.92,2013-06-15
238,17,112.57,2013-06-15
309,2,61.17,2013-06-15
309,95,108.95,2013-06-15
309,109,67.88,2013-06-15
59,54,94.24,2013-06-15
59,66,111.7,2013-06-15
238,105,56.95,2013-06-16
238,78,69.74,2013-06-16
181,50,84.34,2013-06-16
181,24,112.71,2013-06-16
181,37,246.74,2013-06-16
315,76,63.72,2013-06-16
315,3,58.94,2013-06-16
315,123,531.62,2013-06-16
4,122,410.58,2013-06-17
4,11,87.64,2013-06-17
419,36,254.05,2013-06-17
419,6,68.92,2013-06-17
419,97,122.56,2013-06-17
106,90,177.42,2013-06-17
106,41,284.47,2013-06-17
71,71,82.9,2013-06-18
60,38,266.03,2013-06-18
60,80,62.89,2013-06-18
49,69,95.79,2013-06-18
49,79,69.98,2013-06-18
153,120,367.89,2013-06-18
186,97,122.56,2013-06-18
404,11,87.64,2013-06-19
268,126,444.51,2013-06-19
268,82,64.2,2013-06-19
268,108,65.93,2013-06-19
173,81,56.59,2013-06-19
173,120,367.89,2013-06-19
173,75,92.9,2013-06-19
421,12,68.65,2013-06-19
201,30,163.88,2013-06-19
201,47,313.88,2013-06-19
201,34,203.42,2013-06-19
445,109,67.88,2013-06-20
445,93,112.51,2013-06-20
445,76,63.72,2013-06-20
254,43,273.21,2013-06-20
290,90,177.42,2013-06-20
290,10,82.45,2013-06-20
49,32,194.15,2013-06-20
49,14,79.87,2013-06-20
49,116,479.64,2013-06-20
17,94,110.77,2013-06-21
17,36,254.05,2013-06-21
17,123,531.62,2013-06-21
136,95,108.95,2013-06-21
136,118,416.38,2013-06-21
136,84,85.24,2013-06-21
333,84,85.24,2013-06-21
333,120,367.89,2013-06-21
36,20,101.28,2013-06-21
434,100,129.59,2013-06-21
82,46,340.41,2013-06-22
82,38,266.03,2013-06-22
82,12,68.65,2013-06-22
275,71,82.9,2013-06-22
75,110,51.27,2013-06-22
75,6,68.92,2013-06-22
75,3,58.94,2013-06-22
362,97,122.56,2013-06-22
362,102,151.01,2013-06-22
104,78,69.74,2013-06-23
104,6,68.92,2013-06-23
104,107,58.46,2013-06-23
141,77,54.05,2013-06-23
308,65,88.32,2013-06-23
308,58,101.99,2013-06-23
187,46,340.41,2013-06-23
364,23,108.0,2013-06-24
364,39,253.8,2013-06-24
364,70,74.9,2013-06-24
372,62,76.42,2013-06-24
372,124,373.82,2013-06-24
372,61,79.6,2013-06-24
336,74,72.66,2013-06-24
331,5,59.25,2013-06-24
331,65,88.32,2013-06-24
331,36,254.05,2013-06-24
294,113,53.19,2013-06-25
294,124,373.82,2013-06-25
294,44,250.87,2013-06-25
424,105,56.95,2013-06-25
347,72,81.78,2013-06-25
347,116,479.64,2013-06-25
347,59,76.54,2013-06-25
77,119,377.23,2013-06-25
77,62,76.42,2013-06-25
77,59,76.54,2013-06-25
33,6,68.92,2013-06-26
33,110,51.27,2013-06-26
33,19,84.48,2013-06-26
33,3,58.94,2013-06-26
312,106,62.5,2013-06-26
312,22,93.06,2013-06-26
111,89,132.59,2013-06-26
111,29,180.94,2013-06-26
23,85,74.65,2013-06-27
23,58,101.99,2013-06-27
23,69,95.79,2013-06-27
65,27,198.84,2013-06-27
65,111,46.68,2013-06-27
360,68,94.63,2013-06-27
360,2,61.17,2013-06-27
360,33,230.39,2013-06-27
51,3,58.94,2013-06-28
51,76,63.72,2013-06-28
302,70,74.9,2013-06-28
414,28,205.81,2013-06-28
414,43,273.21,2013-06-28
414,68,94.63,2013-06-28
238,105,56.95,2013-06-28
206,63,85.04,2013-06-28
217,15,84.76,2013-06-29
217,123,531.62,2013-06-29
217,109,67.88,2013-06-29
332,112,49.12,2013-06-29
204,110,51.27,2013-06-29
204,29,180.94,2013-06-29
57,8,80.07,2013-06-29
57,29,180.94,2013-06-29
57,14,79.87,2013-06-29
387,122,410.58,2013-06-30
387,121,504.51,2013-06-30
387,30,163.88,2013-06-30
32,83,68.84,2013-06-30
135,91,102.99,2013-06-30
135,50,84.34,2013-06-30
324,96,90.32,2013-06-30
324,118,416.38,2013-06-30
429,115,411.89,2013-07-01
429,5,59.25,2013-07-01
429,96,90.32,2013-07-01
393,80,62.89,2013-07-01
393,106,62.5,2013-07-01
393,87,150.68,2013-07-01
282,19,84.48,2013-07-01
147,19,84.48,2013-07-02
55,96,86.25,2013-07-02
55,125,438.47,2013-07-02
363,107,58.06,2013-07-02
214,98,110.9,2013-07-02
308,51,81.59,2013-07-02
308,59,75.17,2013-07-02
353,123,537.31,2013-07-02
353,20,101.28,2013-07-02
353,86,71.93,2013-07-02
105,57,90.53,2013-07-03
75,106,62.16,2013-07-03
75,53,81.61,2013-07-03
319,69,92.38,2013-07-03
447,7,56.87,2013-07-03
447,33,222.15,2013-07-03
447,118,416.38,2013-07-03
234,17,117.24,2013-07-03
234,101,120.05,2013-07-03
244,39,256.19,2013-07-03
244,89,132.59,2013-07-03
244,60,80.57,2013-07-03
401,100,128.63,2013-07-04
401,19,84.48,2013-07-04
105,120,377.58,2013-07-04
387,86,71.93,2013-07-04
387,123,537.31,2013-07-04
236,119,377.23,2013-07-04
236,81,56.59,2013-07-04
261,94,114.54,2013-07-04
261,31,201.31,2013-07-04
381,21,100.44,2013-07-05
381,89,132.59,2013-07-05
381,22,93.06,2013-07-05
419,70,74.9,2013-07-05
419,95,109.07,2013-07-05
419,5,58.1,2013-07-05
35,113,51.26,2013-07-05
35,77,55.03,2013-07-05
35,120,377.58,2013-07-05
217,95,109.07,2013-07-05
217,40,252.64,2013-07-05
27,56,114.43,2013-07-06
27,50,84.34,2013-07-06
229,20,101.28,2013-07-06
229,109,67.88,2013-07-06
229,34,211.2,2013-07-06
200,71,85.17,2013-07-06
225,113,51.26,2013-07-06
225,36,254.05,2013-07-06
225,6,68.92,2013-07-06
25,5,58.1,2013-07-07
369,83,68.84,2013-07-07
397,91,105.74,2013-07-07
397,48,327.01,2013-07-07
397,96,86.25,2013-07-07
195,82,64.89,2013-07-07
195,109,67.88,2013-07-07
195,38,266.03,2013-07-07
81,70,74.9,2013-07-08
253,19,84.48,2013-07-08
338,44,247.28,2013-07-08
338,105,59.75,2013-07-08
238,116,497.52,2013-07-08
194,91,105.74,2013-07-08
194,113,51.26,2013-07-08
194,20,101.28,2013-07-08
343,114,384.79,2013-07-08
343,80,62.89,2013-07-08
168,43,273.21,2013-07-09
168,18,86.1,2013-07-09
168,117,383.96,2013-07-09
446,16,92.94,2013-07-09
446,108,68.91,2013-07-09
275,48,327.01,2013-07-09
275,84,86.42,2013-07-09
275,11,87.77,2013-07-09
10,45,259.14,2013-07-10
36,105,59.75,2013-07-10
36,19,84.48,2013-07-10
36,120,377.58,2013-07-10
247,123,537.31,2013-07-10
263,63,82.31,2013-07-10
263,106,62.16,2013-07-10
263,116,497.52,2013-07-10
183,9,88.23,2013-07-10
313,80,62.89,2013-07-11
313,101,120.05,2013-07-11
345,116,497.52,2013-07-11
442,58,98.91,2013-07-11
275,110,53.93,2013-07-11
164,67,95.77,2013-07-11
164,30,163.88,2013-07-11
164,7,56.87,2013-07-11
53,46,340.41,2013-07-11
53,87,150.68,2013-07-11
53,73,92.33,2013-07-11
355,49,279.47,2013-07-12
355,36,254.05,2013-07-12
355,38,266.03,2013-07-12
25,60,80.57,2013-07-12
129,26,187.76,2013-07-12
83,114,384.79,2013-07-12
83,12,66.31,2013-07-12
269,106,62.16,2013-07-13
269,94,114.54,2013-07-13
269,5,58.1,2013-07-13
231,51,81.59,2013-07-13
393,126,438.71,2013-07-13
393,35,225.88,2013-07-13
393,100,128.63,2013-07-13
151,27,207.97,2013-07-13
151,16,92.94,2013-07-13
51,54,94.24,2013-07-14
264,26,187.76,2013-07-14
289,119,377.23,2013-07-14
289,56,114.43,2013-07-14
289,50,84.34,2013-07-14
211,97,129.87,2013-07-14
371,48,327.01,2013-07-14
371,16,92.94,2013-07-14
243,84,86.42,2013-07-14
243,57,90.53,2013-07-14
403,61,83.87,2013-07-15
403,80,62.89,2013-07-15
238,13,82.26,2013-07-15
238,85,74.65,2013-07-15
238,110,53.93,2013-07-15
90,51,81.59,2013-07-15
90,34,211.2,2013-07-15
90,27,207.97,2013-07-15
17,41,284.47,2013-07-16
17,119,377.23,2013-07-16
17,69,92.38,2013-07-16
175,67,95.77,2013-07-16
88,69,92.38,2013-07-16
88,103,75.37,2013-07-16
88,22,93.06,2013-07-16
77,67,95.77,2013-07-16
77,43,273.21,2013-07-16
77,117,383.96,2013-07-16
201,11,87.77,2013-07-17
220,25,110.61,2013-07-17
220,80,62.89,2013-07-17
401,2,64.15,2013-07-17
366,46,340.41,2013-07-17
203,91,105.74,2013-07-17
249,16,92.94,2013-07-17
249,3,58.1,2013-07-17
249,24,115.38,2013-07-17
271,86,71.93,2013-07-18
373,64,92.26,2013-07-18
373,36,254.05,2013-07-18
373,21,100.44,2013-07-18
70,66,117.29,2013-07-18
70,76,63.72,2013-07-18
151,98,110.9,2013-07-18
151,37,249.77,2013-07-18
151,22,93.06,2013-07-18
240,9,88.23,2013-07-19
273,121,513.7,2013-07-19
273,22,93.06,2013-07-19
273,97,129.87,2013-07-19
420,63,82.31,2013-07-19
372,49,279.47,2013-07-19
372,74,72.66,2013-07-19
161,40,252.64,2013-07-19
161,34,211.2,2013-07-19
161,71,85.17,2013-07-19
9,82,64.89,2013-07-20
269,94,114.54,2013-07-20
269,4,56.23,2013-07-20
269,46,340.41,2013-07-20
362,16,92.94,2013-07-20
362,109,67.88,2013-07-20
61,74,72.66,2013-07-20
61,96,86.25,2013-07-20
130,45,259.14,2013-07-20
421,8,84.69,2013-07-21
421,22,93.06,2013-07-21
406,76,63.72,2013-07-21
406,32,185.5,2013-07-21
349,88,145.57,2013-07-21
349,59,75.17,2013-07-21
349,121,513.7,2013-07-21
163,118,416.38,2013-07-21
40,118,416.38,2013-07-21
160,36,254.05,2013-07-22
160,82,64.89,2013-07-22
160,100,128.63,2013-07-22
392,49,279.47,2013-07-22
261,42,307.16,2013-07-22
44,58,98.91,2013-07-22
285,24,115.38,2013-07-22
285,55,103.04,2013-07-22
285,94,114.54,2013-07-22
258,73,92.33,2013-07-23
258,2,64.15,2013-07-23
258,26,187.76,2013-07-23
196,10,82.45,2013-07-23
196,30,163.88,2013-07-23
445,43,273.21,2013-07-23
445,56,114.43,2013-07-23
78,90,177.42,2013-07-24
47,48,327.01,2013-07-24
47,66,117.29,2013-07-24
47,2,64.15,2013-07-24
356,92,103.0,2013-07-24
356,118,416.38,2013-07-24
52,22,93.06,2013-07-24
52,74,72.66,2013-07-24
323,106,62.16,2013-07-24
77,90,177.42,2013-07-25
174,116,497.52,2013-07-25
174,115,411.89,2013-07-25
174,57,90.53,2013-07-25
250,6,68.92,2013-07-25
250,23,112.07,2013-07-25
250,87,150.68,2013-07-25
192,112,49.12,2013-07-25
192,73,92.33,2013-07-25
119,92,103.0,2013-07-26
119,100,128.63,2013-07-26
183,6,68.92,2013-07-26
183,73,92.33,2013-07-26
99,112,49.12,2013-07-26
99,122,404.83,2013-07-26
99,115,411.89,2013-07-26
375,94,114.54,2013-07-27
216,31,201.31,2013-07-27
216,21,100.44,2013-07-27
445,9,88.23,2013-07-27
445,19,84.48,2013-07-27
431,103,75.37,2013-07-27
62,92,103.0,2013-07-27
237,51,81.59,2013-07-27
388,87,150.68,2013-07-27
291,119,377.23,2013-07-27
291,62,73.83,2013-07-27
151,93,115.99,2013-07-28
151,105,59.75,2013-07-28
369,50,84.34,2013-07-28
369,81,56.59,2013-07-28
53,102,157.31,2013-07-28
53,122,404.83,2013-07-28
3,83,68.84,2013-07-28
3,119,377.23,2013-07-28
3,10,82.45,2013-07-28
164,64,92.26,2013-07-29
75,78,72.76,2013-07-29
287,86,71.93,2013-07-29
287,126,438.71,2013-07-29
399,90,177.42,2013-07-29
224,36,254.05,2013-07-29
368,117,383.96,2013-07-29
368,114,384.79,2013-07-29
135,46,340.41,2013-07-30
255,85,74.65,2013-07-30
145,36,254.05,2013-07-30
145,113,51.26,2013-07-30
145,107,58.06,2013-07-30
223,35,225.88,2013-07-30
82,118,416.38,2013-07-30
417,28,205.81,2013-07-31
417,90,177.42,2013-07-31
8,19,84.48,2013-07-31
8,82,64.89,2013-07-31
89,116,497.52,2013-07-31
89,4,56.23,2013-07-31
89,58,98.91,2013-07-31
193,90,177.42,2013-07-31
193,79,68.15,2013-07-31
408,16,92.94,2013-08-01
408,17,117.24,2013-08-01
313,119,377.23,2013-08-01
313,59,75.17,2013-08-01
261,37,249.77,2013-08-01
261,111,48.12,2013-08-01
261,97,129.87,2013-08-01
186,81,56.59,2013-08-01
186,59,75.17,2013-08-01
118,73,92.33,2013-08-01
311,34,211.2,2013-08-02
311,57,90.53,2013-08-02
311,110,53.93,2013-08-02
133,76,63.72,2013-08-02
413,80,62.89,2013-08-02
413,116,497.52,2013-08-02
442,118,416.38,2013-08-02
442,55,103.04,2013-08-02
442,101,120.05,2013-08-02
243,69,92.38,2013-08-03
243,117,383.96,2013-08-03
243,104,59.57,2013-08-03
301,29,180.94,2013-08-03
188,110,53.93,2013-08-03
188,90,177.42,2013-08-03
6,97,129.87,2013-08-03
6,60,80.57,2013-08-03
196,52,74.99,2013-08-03
196,113,51.26,2013-08-03
159,103,75.37,2013-08-04
159,13,82.26,2013-08-04
131,4,56.23,2013-08-04
131,126,438.71,2013-08-04
131,50,84.34,2013-08-04
197,21,100.44,2013-08-04
302,2,64.15,2013-08-04
432,110,53.93,2013-08-04
432,27,207.97,2013-08-04
432,70,74.9,2013-08-04
30,118,416.38,2013-08-05
30,97,129.87,2013-08-05
30,54,94.24,2013-08-05
441,93,115.99,2013-08-05
441,52,74.99,2013-08-05
79,51,81.59,2013-08-05
79,99,114.49,2013-08-05
79,26,187.76,2013-08-05
91,77,55.03,2013-08-05
91,95,109.07,2013-08-05
91,62,73.83,2013-08-05
204,68,90.15,2013-08-06
278,96,82.14,2013-08-06
278,37,249.77,2013-08-06
371,101,120.05,2013-08-06
371,69,92.38,2013-08-06
371,68,90.15,2013-08-06
108,63,82.3,2013-08-06
363,77,55.03,2013-08-07
363,94,117.22,2013-08-07
166,90,177.42,2013-08-07
166,88,145.57,2013-08-07
192,81,56.59,2013-08-07
192,33,222.15,2013-08-07
192,51,81.59,2013-08-07
431,100,122.39,2013-08-07
36,62,73.98,2013-08-07
411,42,307.16,2013-08-08
396,86,75.22,2013-08-08
396,94,117.22,2013-08-08
18,42,307.16,2013-08-08
18,53,81.61,2013-08-08
18,48,340.84,2013-08-08
227,109,67.15,2013-08-08
256,68,90.15,2013-08-08
256,21,100.44,2013-08-08
256,36,255.03,2013-08-08
198,103,75.36,2013-08-09
198,16,92.94,2013-08-09
198,113,51.26,2013-08-09
342,7,56.87,2013-08-09
360,121,513.7,2013-08-09
91,123,537.31,2013-08-09
91,90,177.42,2013-08-09
91,113,51.26,2013-08-09
50,82,64.89,2013-08-09
433,106,61.6,2013-08-09
433,46,340.92,2013-08-09
433,89,135.39,2013-08-09
296,74,76.94,2013-08-10
296,122,404.83,2013-08-10
77,94,117.22,2013-08-10
77,79,68.15,2013-08-10
262,68,90.15,2013-08-10
98,114,384.79,2013-08-10
98,10,82.45,2013-08-10
59,71,85.37,2013-08-11
59,24,119.64,2013-08-11
249,76,63.72,2013-08-11
249,97,129.87,2013-08-11
145,27,207.97,2013-08-11
145,45,259.14,2013-08-11
3,107,58.06,2013-08-11
3,17,114.77,2013-08-11
3,94,117.22,2013-08-11
106,17,114.77,2013-08-12
143,34,215.61,2013-08-12
143,99,114.49,2013-08-12
31,14,76.35,2013-08-12
31,120,377.58,2013-08-12
31,6,71.48,2013-08-12
180,3,58.1,2013-08-12
149,93,115.99,2013-08-12
308,68,90.15,2013-08-13
308,116,523.01,2013-08-13
63,63,82.3,2013-08-13
63,40,252.64,2013-08-13
234,68,90.15,2013-08-13
234,116,523.01,2013-08-13
234,34,215.61,2013-08-13
399,117,383.96,2013-08-13
424,126,437.58,2013-08-13
424,104,57.73,2013-08-13
424,9,87.19,2013-08-13
43,125,427.34,2013-08-14
43,57,90.53,2013-08-14
43,39,253.04,2013-08-14
159,111,48.12,2013-08-14
159,101,120.05,2013-08-14
206,105,61.44,2013-08-14
206,65,81.87,2013-08-14
4,98,107.27,2013-08-14
4,7,56.87,2013-08-14
4,24,119.64,2013-08-14
249,21,100.44,2013-08-15
264,71,85.37,2013-08-15
264,41,284.47,2013-08-15
264,43,278.97,2013-08-15
323,88,145.57,2013-08-15
323,9,87.19,2013-08-15
321,82,64.89,2013-08-15
121,64,97.68,2013-08-15
388,125,427.34,2013-08-15
62,113,51.26,2013-08-16
62,85,72.67,2013-08-16
213,102,158.83,2013-08-16
213,90,177.42,2013-08-16
243,98,107.27,2013-08-16
243,107,58.06,2013-08-16
422,34,215.61,2013-08-16
402,103,75.36,2013-08-16
402,126,437.58,2013-08-16
402,65,81.87,2013-08-16
251,46,340.92,2013-08-17
314,56,119.41,2013-08-17
222,95,109.07,2013-08-17
223,70,76.11,2013-08-17
298,112,49.12,2013-08-17
25,83,68.84,2013-08-17
287,98,107.27,2013-08-17
287,47,310.05,2013-08-17
287,31,201.99,2013-08-17
62,73,92.33,2013-08-17
62,44,255.54,2013-08-17
62,95,109.07,2013-08-17
434,10,82.45,2013-08-18
434,57,90.53,2013-08-18
434,101,120.05,2013-08-18
263,107,58.06,2013-08-18
263,104,57.73,2013-08-18
103,54,92.65,2013-08-18
103,45,259.14,2013-08-18
103,116,523.01,2013-08-18
72,80,62.89,2013-08-18
72,104,57.73,2013-08-18
72,62,73.98,2013-08-18
218,29,189.84,2013-08-19
218,24,119.64,2013-08-19
360,20,101.28,2013-08-19
360,96,82.14,2013-08-19
360,110,53.72,2013-08-19
215,96,82.14,2013-08-19
215,80,62.89,2013-08-19
215,16,92.94,2013-08-19
148,75,92.9,2013-08-19
430,27,207.97,2013-08-19
112,27,207.97,2013-08-20
112,45,259.14,2013-08-20
225,30,163.88,2013-08-20
225,116,523.01,2013-08-20
32,121,513.7,2013-08-20
32,46,340.92,2013-08-20
32,37,249.77,2013-08-20
419,39,253.04,2013-08-20
19,70,76.11,2013-08-20
319,81,56.59,2013-08-20
319,44,255.54,2013-08-20
89,79,68.15,2013-08-21
194,82,64.89,2013-08-21
194,8,84.69,2013-08-21
41,82,64.89,2013-08-21
41,95,109.07,2013-08-21
76,50,80.55,2013-08-21
76,119,373.39,2013-08-21
76,108,68.91,2013-08-21
223,74,76.94,2013-08-22
223,57,90.53,2013-08-22
85,45,259.14,2013-08-22
85,101,120.05,2013-08-22
85,119,373.39,2013-08-22
335,14,76.35,2013-08-22
335,18,81.83,2013-08-22
335,41,284.47,2013-08-22
289,38,275.54,2013-08-22
289,81,56.59,2013-08-22
344,103,75.36,2013-08-23
344,75,92.9,2013-08-23
344,112,49.12,2013-08-23
131,102,158.83,2013-08-23
85,28,215.67,2013-08-23
16,93,115.99,2013-08-23
16,87,150.68,2013-08-23
16,58,102.46,2013-08-23
447,12,66.26,2013-08-24
341,117,383.96,2013-08-24
341,14,76.35,2013-08-24
260,114,384.79,2013-08-24
260,89,135.39,2013-08-24
260,41,284.47,2013-08-24
199,98,107.27,2013-08-24
199,116,523.01,2013-08-24
199,94,117.22,2013-08-24
290,33,222.15,2013-08-25
290,26,194.0,2013-08-25
290,124,356.55,2013-08-25
154,67,99.97,2013-08-25
154,122,404.83,2013-08-25
418,49,279.47,2013-08-25
370,112,49.12,2013-08-25
370,56,119.41,2013-08-25
107,74,76.94,2013-08-25
107,38,275.54,2013-08-25
94,77,55.03,2013-08-26
71,7,56.87,2013-08-26
71,94,117.22,2013-08-26
71,103,75.36,2013-08-26
138,60,81.81,2013-08-26
3,59,74.32,2013-08-26
3,83,68.84,2013-08-26
97,67,99.97,2013-08-26
97,114,384.79,2013-08-26
307,98,107.27,2013-08-27
384,97,129.87,2013-08-27
384,37,249.77,2013-08-27
427,114,384.79,2013-08-27
245,112,49.12,2013-08-27
245,105,61.44,2013-08-27
245,44,255.54,2013-08-27
116,51,81.59,2013-08-27
116,56,119.41,2013-08-27
189,58,102.46,2013-08-28
189,22,93.06,2013-08-28
189,81,56.59,2013-08-28
85,14,76.35,2013-08-28
85,18,81.83,2013-08-28
444,92,105.47,2013-08-28
444,111,48.12,2013-08-28
308,3,58.1,2013-08-29
308,62,73.98,2013-08-29
315,45,259.14,2013-08-29
315,117,383.96,2013-08-29
315,73,92.33,2013-08-29
351,97,129.87,2013-08-29
351,54,92.65,2013-08-29
42,45,259.14,2013-08-29
42,115,411.89,2013-08-29
42,114,384.79,2013-08-29
49,88,145.57,2013-08-30
49,86,75.22,2013-08-30
49,11,89.4,2013-08-30
231,38,275.54,2013-08-30
231,79,68.15,2013-08-30
231,34,215.61,2013-08-30
331,107,58.06,2013-08-30
259,65,81.87,2013-08-30
378,120,377.58,2013-08-31
407,42,307.16,2013-08-31
407,121,513.7,2013-08-31
407,37,249.77,2013-08-31
9,109,67.15,2013-08-31
9,46,340.92,2013-08-31
9,63,82.3,2013-08-31
110,106,61.6,2013-08-31
110,92,105.47,2013-08-31
214,56,119.41,2013-08-31
214,16,92.94,2013-08-31
337,50,80.55,2013-09-01
273,88,145.57,2013-09-01
273,51,81.59,2013-09-01
273,76,63.72,2013-09-01
212,75,92.9,2013-09-01
212,25,110.61,2013-09-01
212,120,377.58,2013-09-01
246,70,76.11,2013-09-01
246,126,437.58,2013-09-01
246,92,105.47,2013-09-01
157,83,68.84,2013-09-02
47,27,207.97,2013-09-02
47,5,58.1,2013-09-02
47,89,135.39,2013-09-02
119,119,373.39,2013-09-02
119,7,56.87,2013-09-02
408,27,207.97,2013-09-02
408,112,49.12,2013-09-02
53,97,131.86,2013-09-03
191,40,252.64,2013-09-03
191,54,92.65,2013-09-03
282,114,384.79,2013-09-03
282,65,81.87,2013-09-03
282,60,81.81,2013-09-03
398,7,56.87,2013-09-03
398,9,87.19,2013-09-03
395,123,512.43,2013-09-04
250,59,71.96,2013-09-04
64,2,66.73,2013-09-04
64,9,87.19,2013-09-04
144,25,115.14,2013-09-04
308,4,54.73,2013-09-04
161,108,68.91,2013-09-04
161,88,145.57,2013-09-04
318,83,68.84,2013-09-05
318,90,177.42,2013-09-05
318,9,87.19,2013-09-05
88,112,46.88,2013-09-05
338,113,51.56,2013-09-05
338,105,61.44,2013-09-05
338,47,310.05,2013-09-05
267,100,125.73,2013-09-05
267,101,120.05,2013-09-05
301,12,66.26,2013-09-06
301,57,90.53,2013-09-06
301,125,448.28,2013-09-06
379,107,58.06,2013-09-06
260,55,97.93,2013-09-06
75,116,523.01,2013-09-06
75,78,72.76,2013-09-06
75,65,81.87,2013-09-06
106,102,162.77,2013-09-07
106,27,216.12,2013-09-07
106,37,249.77,2013-09-07
72,77,54.64,2013-09-07
72,110,53.07,2013-09-07
371,23,112.07,2013-09-07
249,26,197.77,2013-09-07
249,102,162.77,2013-09-07
47,48,340.84,2013-09-08
47,82,64.84,2013-09-08
222,48,340.84,2013-09-08
222,117,376.73,2013-09-08
222,98,107.27,2013-09-08
344,30,163.88,2013-09-08
344,48,340.84,2013-09-08
344,16,92.94,2013-09-08
267,36,255.03,2013-09-09
267,111,48.12,2013-09-09
89,67,99.97,2013-09-09
89,80,62.89,2013-09-09
89,57,90.53,2013-09-09
423,99,114.49,2013-09-09
